"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"11404","","그리너 샐러드 (강서구)","3150000","강서구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5585262","126.8286198","0507-1360-0217","","","서울특별시 강서구 마곡중앙4로 18 마곡그랑트윈타워 B동 217호","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","그릴드 머쉬샐러드(비건) 스윗단호박 두부 샐러드(비건)","","N"
"11408","","롯데리아 (염창)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.55279","126.87040","02-3662-1333","","","서울특별시 강서구 양천로 657 우계상가","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11412","","롯데리아 (김포공항)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.556776","126.808513","02-2666-9439","","","서울특별시 강서구 하늘길 112 김포공항국내선청사4층","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11409","","롯데리아 (방화)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.57397","126.81178","02-2661-3388","","","서울특별시 강서구 양천로 73 멤브로메디컬센터","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11416","","롯데리아 (화곡역)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.541572","126.839125","0507-1356-3311","","","서울특별시 강서구 화곡로 157 1층 롯데리아","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11407","","샐러디 (가양역)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.560546","126.855561","0507-1358-0811","","","서울특별시 강서구 양천로 500 등촌동노블리움오피스텔 113호","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","언리미트 웜볼(비건) 언리미트 웜랩(락토) 단호박 두부 웜볼(비건) 콥 샐러디(일반식비건가능) 탄단지 샐러디(일반식비건가능) 아보크랩 샐러디(페스코) 리코타치즈 샐러디(락토비건가능) 연어 샐러디(페스코비건가능) 나만의 샐러디/웜볼(비건) 나만의 샐러디 - 곡물볼(비건)","","N"
"11437","","롯데리아 (신림역)","3200000","관악구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.483929","126.929323","02-888-0702","","","서울특별시 관악구 남부순환로 1610","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11392","","본죽 (수유)","3080000","강북구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6402966","127.0260768","02-908-6233","","","서울특별시 강북구 한천로 1043","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11389","","본죽 (번동)","3080000","강북구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6280408","127.0406977","02-985-6233","","","서울특별시 강북구 오현로32길 28","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11391","","김밥은","3080000","강북구","101","일반음식점","10105","분식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.638901","127.028792","02-999-4225","","","서울특별시 강북구 한천로 1016","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","떡볶이는(페스코비건가능) 김밥은(오보비건가능) 쫄면은(오보비건가능)","","N"
"11390","","마을찻집 마주이야기","3080000","강북구","101","일반음식점","10117","까페","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6368808","127.012329","070-8615-6011","","","서울특별시 강북구 인수봉로55길 10","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","바삭한 폭신한 야무진 오늘빵(비건) 보드란 빵(비건) 마주찹쌀구이(비건) 콩차(비건) 잎차(비건) 꽃차(비건)","","N"
"11386","","레드라인","3080000","강북구","101","일반음식점","10117","까페","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6358306","127.0162019","070-7604-5686","","","서울특별시 강북구 삼양로87길 30","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","비건큐브초코케이크(비건)","","N"
"11388","","얌미타이 (Yummy Thai)","3080000","강북구","101","일반음식점","10124","동남아","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.613467","127.031584","02-790-0371","","","서울특별시 강북구 오패산로31길 43","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","팟 타이(비건) 깽 끼아우완 따우후(비건) 깽 펫 따우후(비건) 얌 헷루엄(비건)","","N"
"11387","","롯데리아 (삼양사거리)","3080000","강북구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.620119","127.019268","02-980-0706","","","서울특별시 강북구 솔샘로 237","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11393","","롯데리아 (번동DT)","3080000","강북구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.635571","127.032913","02-998-3330","","","서울특별시 강북구 한천로 963","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11431","","삼미제면","3200000","관악구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.478581","126.955283","","","","서울특별시 관악구 관악로14길 50","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","트러플 아부라소바(오보비건가능) 트러플 아부라소바(오보비건가능) 새우 아부라소바(페스코)","","N"
"11422","","본죽 (관악구청)","3200000","관악구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.4779634","126.9525916","02-874-6288","","","서울특별시 관악구 관악로 144","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11435","","본죽 (난곡미성)","3200000","관악구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.4738928","126.9173338","02-862-6282","","","서울특별시 관악구 난곡로 219","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11426","","본죽 (서울대입구역)","3200000","관악구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.4858788","126.9559727","02-889-6288","","","서울특별시 관악구 관악로 237","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11438","","본죽앤비빔밥cafe (관악우체국)","3200000","관악구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.4848434","126.9320196","02-883-6282","","","서울특별시 관악구 남부순환로 1631-1","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 동지팥죽(비건) 단호박죽(비건) 녹두죽(비건)","","N"
"11394","","롯데리아 (화곡시장)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.541572","126.839125","02-2602-9160","","","서울특별시 강서구 가로공원로76길 56 최인제내과의원","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11400","","공간녹음","3150000","강서구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5596","126.832686","02-6953-6998","","","서울특별시 강서구 공항대로 227 403호","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","녹음카레(비건비건가능) 베지 랩(비건비건가능) 세이탄 플래터(비건) 후무스 레인보울(비건) 베지볼 토마토 스파게티(비건) 크림 버섯 파스타(비건) 페스토 파스타(비건) 불고기버거(비건) 버섯버거(비건) 베지버거(비건) 아메리카노(비건) 더블 초콜릿 쿠키(비건) 라이스 푸딩(비건) 그린스무디(비건)","","N"
"11399","","죠샌드위치 (마곡)","3150000","강서구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.559929","126.829451","02-3661-2244","","","서울특별시 강서구 공항대로 195 힐스테이트 에코동익 상가 1층","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","두부 샐러드 빠네디까사(비건) 머쉬룸 샐러드 빠네띠까사(비건) 치즈머쉬룸 빠네디까사(락토) 발사믹잭치즈 빠네디까사(락토) 에그아보카도 빠네띠까사(오보)","","N"
"11414","","캘리포니아 피자키친 (김포공항 롯데몰)","3150000","강서구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.57137","126.80296","02-6116-5835","","","서울특별시 강서구 하늘길 38 김포공항 MF층","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","멕시칸 스트리트 콘(락토비건가능) 스피나치와아티쵸크 딥(락토비건가능) 썬드라이 토마토와에그플랜트(오보비건가능) 쉐이브머쉬룸와스피나치(락토비건가능) 마르게리타 피자(락토비건가능) 캘리포니아 베지 피자(락토비건가능) 와일드 머쉬룸 피자(락토비건가능) 소이미트 크런치 볼(비건) 비건 음료 (비건)","","N"
"11413","","온더보더 (롯데몰김포공항)","3150000","강서구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.57137","126.80296","02-6116-5182","","","서울특별시 강서구 하늘길 38","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","BYO(일반식비건가능) 비건 드레싱: 스모크드 할라피뇨 비네가(비건) 하우스샐러드(락토비건가능) 구아카몰 라이브(비건) 구아카몰 볼(비건) 보더볼(일반식비건가능)","","N"
"11411","","로봇김밥 (김포공항)","3150000","강서구","101","일반음식점","10105","분식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.556776","126.808513","02-2663-9994","","","서울특별시 강서구 하늘길 112 국내선청사 4층","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","포레스트 김밥(비건) 로봇건강한줄(오보비건가능) 크림치즈포레스트(락토) 몸에좋은아몬드호두멸치크림치즈김밥(페스코) 연어포레스트김밥(페스코) 연어크림치즈김밥(페스코) 매콩쫄면(오보비건가능)","","N"
"11395","","롯데리아 (까치산역)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.53107","126.84693","02-2692-0042","","","서울특별시 강서구 강서로 35 롯데리아","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11397","","롯데리아 (NC백화점 강서)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.56015","126.84044","02-2667-9825","","","서울특별시 강서구 강서로56길 17 NC백화점 강서점 B1","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11398","","롯데리아 (발산역)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.55954","126.84022","02-3665-8382","","","서울특별시 강서구 강서로56길 24","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11401","","샐러디 (마곡발산역)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.559611","126.837242","02-2643-9143","","","서울특별시 강서구 공항대로 269-15 1층 104호","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","언리미트 웜볼(비건) 언리미트 웜랩(락토) 단호박 두부 웜볼(비건) 콥 샐러디(일반식비건가능) 탄단지 샐러디(일반식비건가능) 아보크랩 샐러디(페스코) 리코타치즈 샐러디(락토비건가능) 연어 샐러디(페스코비건가능) 나만의 샐러디/웜볼(비건) 나만의 샐러디 - 곡물볼(비건)","","N"
"11406","","샐러디 (마곡나루역)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.56773","126.82706","02-3663-2133","","","서울특별시 강서구 마곡중앙5로 6 107호","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","언리미트 웜볼(비건) 언리미트 웜랩(락토) 단호박 두부 웜볼(비건) 콥 샐러디(일반식비건가능) 탄단지 샐러디(일반식비건가능) 아보크랩 샐러디(페스코) 리코타치즈 샐러디(락토비건가능) 연어 샐러디(페스코비건가능) 나만의 샐러디/웜볼(비건) 나만의 샐러디 - 곡물볼(비건)","","N"
"11403","","롯데리아 (마곡역)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.558992","126.823914","0507-1384-8040","","","서울특별시 강서구 마곡서로 56","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11410","","홍린","3150000","강서구","101","일반음식점","10102","중국식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.554286","126.850555","02-2608-6556","","","서울특별시 강서구 우장산로15길 25","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","간짜장(일반식비건가능) 짬뽕(일반식비건가능) 마파밥(일반식비건가능) 잡채밥(일반식비건가능)","","N"
"11396","","다래목해물손칼국수전문점","3150000","강서구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.551446","126.835769","02-2661-7845","","","서울특별시 강서구 강서로47가길 27","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","보리비빔밥(오보비건가능)","","N"
"11415","","롯데리아 (롯데백화점 김포공항)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.55900","126.80307","02-6116-5420","","","서울특별시 강서구 하늘길 38 롯데백화점김포공항점 B1","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11417","","롯데리아 (홈플러스 강서)","3150000","강서구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.55885","126.85416","02-3663-4301","","","서울특별시 강서구 화곡로 398 홈플러스강서점 1F","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11420","","퀴즈노스 (서울대 제1공학관)","3200000","관악구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.45262","126.95134","02-871-9329","","","서울특별시 관악구 관악로 1","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리코타베지와아보카도샌드위치(락토비건가능) 플렉스 스테이크(락토비건가능)","","N"
"11428","","퍼블리코타코","3200000","관악구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.477674","126.958229","02-871-6282","","","서울특별시 관악구 관악로14길 106","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","아보카도 부리또 보울(비건) 시금치와버섯 퀘사디아(락토) 과카몰레 나초(비건) 과카몰레 프라이즈(비건) 핀토빈 파라이즈(비건)","","N"
"11423","","엔조","3200000","관악구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.478908","126.952644","02-875-0807","","","서울특별시 관악구 관악로 154 대도빌딩","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","알리오 올리오(일반식비건가능) 시푸드 비앙코(페스코) 시푸드 토마토(페스코) 감베로니(페스코) 그린 샐러드(비건)","","N"
"11432","","도스타코스 (서울대입구역)","3200000","관악구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.479149","126.952861","02-889-5904","","","서울특별시 관악구 관악로14길 6","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","소프트 타코(락토비건가능) 야채 치폴레 살사 부리또 볼(락토비건가능) 리프라이드 빈 부리또(락토비건가능) 감자 부리또(락토비건가능) 야채 부리또(락토비건가능) 볶은 야채 부리또(락토비건가능)","","N"
"11427","","더멜팅팟","3200000","관악구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.478364","126.956102","02-877-1083","","","서울특별시 관악구 관악로14가길 2","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","그린페스토 샐러드(비건) 과카몰레 프라이스(일반식비건가능) 나초with과카몰레(일반식비건가능) 그릴드 치즈 샌드위치(락토)","","N"
"11434","","스윗밸런스 (샤로수길)","3200000","관악구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.4779815","126.9578944","02-883-3225","","","서울특별시 관악구 관악로14길 99","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","초록이(비건) 버섯둥이(오보) 구운 야채(비건) 두유 리조또(락토)","","N"
"11430","","방콕야시장","3200000","관악구","101","일반음식점","10124","동남아","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.478759","126.954685","","","","서울특별시 관악구 관악로14길 38","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","그린커리(일반식비건가능)","","N"
"11433","","낭만모로코","3200000","관악구","101","일반음식점","10125","술집","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.477995","126.957238","","","","서울특별시 관악구 관악로14길 88","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","갈릭 고르곤졸라 스피니치 피자(락토오보) 카프레제 샐러드(락토) 카사블랑카 샥슈카(일반식락토오보가능)","","N"
"11429","","엘리펀트키친","3200000","관악구","101","일반음식점","10125","술집","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.47923","126.953504","02-878-0077","","","서울특별시 관악구 관악로14길 15","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","오리지널 프라이즈(비건) 트러플소스와머쉬룸피자(락토오보) 리코타치즈샐러드피자(락토오보) 감바스 알 아히요(페스코)","","N"
"11418","","롯데리아 (홈플러스 남현)","3200000","관악구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.47152","126.982476","0507-1363-8917","","","서울특별시 관악구 과천대로 909 남현프라자","","2021-12-23 13:28:15.0","2021-12-23 13:28:15.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11353","","본죽 (천호초교)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5464071","127.1342709","02-476-6233","","","서울특별시 강동구 구천면로 300","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11352","","본죽 (암사롯데팰리스)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5544756","127.1407633","02-442-6288","","","서울특별시 강동구 고덕로 140","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11356","","콩플레","3240000","강동구","101","일반음식점","10123","베이커리","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.559595","127.153201","02-427-0809","","","서울특별시 강동구 동남로83길 67","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","앉은뱅이100%통밀바게트(비건) 찰흑미 깜빠뉴(비건) 통호밀무화과(비건) 앉은뱅이 통밀 비건 사워도우 식빵(비건) 앉은뱅이 통밀 비건쿠키(비건)","","N"
"11365","","퀴즈노스 (둔촌사거리)","3240000","강동구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.522486","127.133695","02-477-7004","","","서울특별시 강동구 양재대로 1299","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","리코타베지와아보카도샌드위치(락토비건가능) 플렉스 스테이크(락토비건가능)","","N"
"11364","","롯데리아 (강일)","3240000","강동구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.565738","127.173217","0507-1407-0710","","","서울특별시 강동구 아리수로93길 33-9 강일프라자","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11373","","디어그린","3240000","강동구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.538851","127.124465","02-2225-8601","","","서울특별시 강동구 천호대로 1005 현대백화점천호점 지하 2층","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","비욘드미트 비건 샐러드(비건) 락토 샐러드(락토)","","N"
"11376","","송포어스(song for earth)","3240000","강동구","101","일반음식점","10117","까페","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5334542","127.1254854","070-8095-3534","","","서울특별시 강동구 풍성로35길 34","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","비건 아몬드 쿠키(비건)","","N"
"11382","","샐러데이 (수유)","3080000","강북구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.647864","127.014864","02-996-8885","","","서울특별시 강북구 삼양로 500-3 1층","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","리코타 치즈 샐러드(락토) 훈제 연어 샐러드(페스코) 구운야채 샐러드(오보비건가능) 단호박 샐러드(비건) 콩앤콩 샐러드(오보비건가능) 바질 연두부 샐러드(비건) 그린컵 샐러드(오보비건가능)","","N"
"11379","","올드델리 (수유)","3080000","강북구","101","일반음식점","10122","인도/중동","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.639339","127.026738","02-907-6688","","","서울특별시 강북구 도봉로 355","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","짜나마실라(비건) 옐로우 달(비건) 머떠 머쉬룸(비건) 모듬야채커리(락토오보) 머떠 파니르(락토오보) 알로 팔락(비건) 팔락 파니르(락토오보) 파니르 믐다즈(락토오보) 파니르 티카 카다히(락토오보) 베지터블 비리야니(락토오보)","","N"
"11375","","세향마라탕","3240000","강동구","101","일반음식점","10102","중국식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5386061","127.1260056","0507-1356-8860","","","서울특별시 강동구 천호대로155길 11","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","비건마라탕+꿔바로우세트(비건)비건마라샹궈+꿔바로우(비건)","","N"
"11385","","투고샐러드 (덕성여대)","3080000","강북구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.650213","127.01312","070-7817-4773","","","서울특별시 강북구 삼양로 531","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","바질 페스토(락토오보락토가능) 모짜렐라 치즈 샐러드(락토오보) 리코타 치즈 샐러드(락토) 훈제연어 샐러드(페스코) 새우자몽 샐러드(페스코) 치즈오징어 샐러드(페스코) 그린 샐러드(비건) 콩앤콩 샐러드(오보비건가능) 구운채소 샐러드(락토오보비건가능)","","N"
"11383","","롯데리아 (덕성여대)","3080000","강북구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.648493","127.013946","02-900-9006","","","서울특별시 강북구 삼양로 507","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11367","","본죽 (명일역)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5506573","127.144308","02-429-0888","","","서울특별시 강동구 양재대로 1626","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11354","","본죽 (명일동)","3240000","강동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5527592","127.1554739","02-429-9939","","","서울특별시 강동구 동남로73길 13","","2021-12-23 13:28:14.0","2021-12-23 13:28:14.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
